Timestamp,Voltage,Current,PowerFactor,Frequency,Power
10:49:26,232.32,3.93,0.919,49.95,839.3
10:49:27,232.48,3.92,0.927,49.96,845.6
10:49:28,232.40,3.91,0.925,49.95,839.8
10:49:29,232.62,3.92,0.927,49.96,846.2
10:49:30,232.80,3.97,0.924,49.96,853.3
10:49:31,232.63,3.97,0.921,49.95,850.2
10:49:32,232.17,3.93,0.918,49.94,837.1
10:49:33,232.42,4.03,0.923,49.95,863.7
10:49:34,232.49,3.95,0.923,49.96,847.3
10:49:35,232.71,4.01,0.919,49.95,858.3
10:49:36,232.71,3.98,0.919,49.96,851.9
10:49:37,232.64,3.90,0.923,49.97,837.9
10:49:38,232.55,3.99,0.921,49.96,854.0
10:49:39,232.13,4.01,0.924,49.97,861.1
10:49:40,232.12,4.04,0.919,49.96,862.9
10:49:41,232.61,3.96,0.921,49.97,847.6
10:49:42,232.44,3.94,0.918,49.96,841.6
10:49:43,232.41,4.06,0.918,49.97,865.9
10:49:44,232.30,3.99,0.919,49.95,851.3
10:49:45,232.31,4.03,0.922,49.95,864.0
10:49:46,232.58,3.98,0.920,49.97,852.2
10:49:47,232.52,3.96,0.919,49.96,846.4
10:49:48,232.01,4.06,0.918,49.97,864.9
10:49:49,232.63,3.94,0.921,49.97,844.0
10:49:50,232.52,4.00,0.925,49.97,859.1
10:49:51,232.53,4.07,0.916,49.97,866.8
10:49:52,231.86,3.98,0.920,49.97,849.4
10:49:53,232.18,4.00,0.916,49.95,850.5
10:49:54,232.08,3.97,0.925,49.98,852.6
10:49:55,232.46,4.02,0.919,49.96,859.6
10:49:56,232.02,3.97,0.923,49.96,849.6
10:49:57,232.14,3.99,0.923,49.98,855.0
10:49:58,231.72,4.01,0.925,49.97,859.4
10:49:59,232.33,4.01,0.916,49.96,852.6
10:50:00,232.30,4.03,0.919,49.95,861.1
10:50:01,231.68,4.09,0.918,49.96,871.0
10:50:02,231.96,4.10,0.921,49.98,874.8
10:50:03,232.23,4.12,0.920,49.96,879.4
10:50:04,232.20,4.00,0.925,49.97,859.5
10:50:05,231.86,4.01,0.919,49.97,854.9
10:50:06,231.76,4.04,0.918,49.98,859.6
10:50:07,231.76,4.12,0.920,49.98,878.1
10:50:08,231.82,4.06,0.925,49.98,871.5
10:50:09,231.64,4.13,0.917,49.97,876.6
10:50:10,231.59,4.14,0.919,49.98,881.1
10:50:11,231.82,4.03,0.924,49.98,864.0
10:50:12,231.54,4.14,0.924,49.98,884.9
10:50:13,232.16,4.12,0.924,49.97,884.8
10:50:14,232.24,4.09,0.923,49.98,875.9
10:50:15,232.04,4.11,0.917,49.97,874.0
10:50:16,231.60,4.07,0.918,49.99,865.4
10:50:17,231.67,4.19,0.918,49.97,890.8
10:50:18,231.52,4.17,0.917,49.97,885.7
10:50:19,231.68,4.10,0.922,49.98,875.8
10:50:20,231.93,4.14,0.916,49.98,879.9
10:50:21,231.81,4.17,0.920,50.00,889.2
10:50:22,232.01,4.09,0.919,49.98,873.3
10:50:23,232.15,4.11,0.921,49.99,879.2
10:50:24,231.60,4.19,0.923,49.99,895.4
10:50:25,232.03,4.12,0.920,49.99,878.1
10:50:26,231.88,4.20,0.921,50.00,896.5
10:50:27,231.45,4.13,0.921,49.99,881.5
10:50:28,231.60,4.22,0.922,49.99,901.6
10:50:29,232.11,4.24,0.919,49.97,903.4
10:50:30,231.83,4.17,0.922,49.98,890.6
10:50:31,231.94,4.22,0.921,49.98,901.5
10:50:32,231.48,4.25,0.918,49.98,903.5
10:50:33,232.07,4.18,0.924,49.98,896.6
10:50:34,231.81,4.25,0.920,50.00,906.6
10:50:35,231.68,4.21,0.923,49.98,900.8
10:50:36,232.04,4.25,0.918,50.00,904.7
10:50:37,231.83,4.28,0.917,49.99,909.1
10:50:38,231.42,4.22,0.919,50.00,896.1
10:50:39,231.28,4.22,0.918,50.00,896.6
10:50:40,231.75,4.26,0.918,50.01,905.3
10:50:41,231.33,4.22,0.918,50.00,897.0
10:50:42,231.81,4.23,0.917,49.99,900.1
10:50:43,231.83,4.32,0.924,50.00,926.0
10:50:44,231.80,4.27,0.920,50.01,911.8
10:50:45,232.04,4.38,0.921,50.00,935.8
10:50:46,231.42,4.34,0.919,49.99,921.8
10:50:47,231.50,4.27,0.919,50.00,908.1
10:50:48,231.35,4.33,0.924,49.99,925.3
10:50:49,231.90,4.27,0.917,50.00,907.3
10:50:50,231.59,4.41,0.925,50.01,945.2
10:50:51,231.38,4.33,0.920,49.99,923.1
10:50:52,232.03,4.38,0.917,50.01,931.8
10:50:53,231.70,4.42,0.917,49.99,939.1
10:50:54,231.40,4.31,0.917,50.00,914.7
10:50:55,231.51,4.41,0.922,50.01,941.0
10:50:56,231.54,4.40,0.924,50.00,941.4
10:50:57,231.53,4.38,0.918,50.00,931.0
10:50:58,231.63,4.40,0.917,49.99,933.7
10:50:59,231.59,4.36,0.924,49.99,934.2
10:51:00,231.59,4.47,0.917,50.01,950.3
10:51:01,231.89,4.43,0.926,50.00,951.4
10:51:02,232.16,4.47,0.924,50.00,958.0
10:51:03,231.96,4.37,0.925,50.01,937.8
10:51:04,231.78,4.39,0.925,50.01,941.9
10:51:05,231.89,4.40,0.922,50.01,941.6
10:51:06,231.74,4.49,0.922,50.01,960.1
10:51:07,231.82,4.38,0.918,50.01,932.8
10:51:08,232.06,4.50,0.923,50.00,964.1
10:51:09,231.87,4.51,0.924,50.00,967.8
10:51:10,231.75,4.48,0.921,50.00,955.2
10:51:11,231.57,4.48,0.927,50.03,960.4
10:51:12,231.74,4.46,0.920,50.03,951.4
10:51:13,232.23,4.46,0.924,50.02,956.3
10:51:14,232.05,4.49,0.924,50.02,961.9
10:51:15,231.82,4.54,0.924,50.03,972.4
10:51:16,232.37,4.52,0.928,50.01,975.2
10:51:17,231.71,4.57,0.919,50.01,974.5
10:51:18,232.21,4.45,0.926,50.02,957.3
10:51:19,232.30,4.48,0.920,50.03,957.4
10:51:20,231.78,4.57,0.925,50.02,979.5
10:51:21,232.27,4.58,0.924,50.02,983.6
10:51:22,232.18,4.55,0.920,50.03,971.0
10:51:23,231.85,4.52,0.920,50.01,963.3
10:51:24,232.26,4.56,0.923,50.03,978.3
10:51:25,232.35,4.52,0.921,50.01,967.8
10:51:26,232.29,4.63,0.923,50.03,991.9
10:51:27,232.04,4.65,0.923,50.02,995.6
10:51:28,231.95,4.62,0.928,50.03,994.1
10:51:29,231.98,4.64,0.924,50.03,993.5
10:51:30,232.04,4.66,0.925,50.03,1001.3
10:51:31,232.68,4.53,0.927,50.03,977.5
10:51:32,232.09,4.64,0.927,50.02,997.7
10:51:33,232.12,4.59,0.921,50.03,982.4
10:51:34,232.20,4.61,0.922,50.01,986.3
10:51:35,232.47,4.59,0.921,50.04,982.4
10:51:36,232.41,4.57,0.928,50.04,985.4
10:51:37,232.35,4.62,0.921,50.02,988.0
10:51:38,232.45,4.62,0.922,50.03,989.2
10:51:39,232.57,4.64,0.924,50.02,997.2
10:51:40,232.27,4.60,0.924,50.02,986.8
10:51:41,232.64,4.69,0.923,50.02,1008.1
10:51:42,232.98,4.64,0.923,50.05,998.6
10:51:43,232.84,4.70,0.923,50.03,1011.4
10:51:44,232.61,4.65,0.922,50.04,997.9
10:51:45,233.05,4.67,0.928,50.02,1009.5
10:51:46,232.70,4.68,0.928,50.02,1011.4
10:51:47,233.04,4.60,0.924,50.03,991.6
10:51:48,233.05,4.60,0.927,50.03,994.1
10:51:49,232.82,4.67,0.926,50.03,1005.6
10:51:50,232.79,4.66,0.925,50.04,1003.4
10:51:51,232.78,4.69,0.924,50.03,1009.4
10:51:52,232.52,4.68,0.932,50.03,1013.1
10:51:53,232.51,4.63,0.931,50.05,1001.1
10:51:54,232.81,4.65,0.927,50.05,1003.9
10:51:55,232.98,4.76,0.927,50.05,1029.0
10:51:56,233.32,4.76,0.928,50.05,1030.8
10:51:57,233.03,4.69,0.929,50.05,1016.7
10:51:58,232.71,4.65,0.931,50.04,1007.6
10:51:59,233.17,4.70,0.930,50.04,1019.5
10:52:00,232.95,4.70,0.928,50.04,1016.0
10:52:01,233.33,4.69,0.926,50.03,1012.5
10:52:02,233.24,4.79,0.934,50.04,1044.0
10:52:03,232.98,4.72,0.933,50.06,1025.2
10:52:04,233.14,4.75,0.927,50.04,1025.6
10:52:05,233.37,4.74,0.930,50.03,1028.7
10:52:06,232.80,4.71,0.932,50.05,1021.5
10:52:07,233.25,4.74,0.933,50.05,1031.8
10:52:08,233.40,4.68,0.926,50.06,1012.1
10:52:09,233.34,4.74,0.926,50.04,1023.7
10:52:10,233.32,4.69,0.936,50.03,1023.4
10:52:11,233.36,4.67,0.936,50.05,1019.2
10:52:12,233.63,4.74,0.930,50.06,1030.5
10:52:13,233.14,4.68,0.931,50.06,1015.4
10:52:14,233.20,4.67,0.931,50.04,1014.3
10:52:15,233.34,4.79,0.936,50.06,1046.3
10:52:16,233.64,4.81,0.933,50.05,1048.9
10:52:17,233.57,4.71,0.935,50.05,1028.0
10:52:18,233.41,4.81,0.935,50.06,1048.4
10:52:19,233.39,4.82,0.933,50.04,1049.0
10:52:20,233.39,4.73,0.931,50.05,1026.9
10:52:21,233.41,4.74,0.932,50.04,1030.7
10:52:22,233.83,4.79,0.931,50.05,1042.8
10:52:23,233.77,4.73,0.930,50.05,1028.0
10:52:24,233.78,4.71,0.931,50.04,1025.2
10:52:25,233.52,4.80,0.932,50.06,1044.6
10:52:26,233.91,4.82,0.934,50.05,1052.4
10:52:27,233.60,4.77,0.932,50.04,1037.0
10:52:28,233.52,4.77,0.931,50.04,1037.6
10:52:29,233.24,4.82,0.935,50.05,1051.2
10:52:30,233.72,4.76,0.931,50.05,1034.4
10:52:31,233.96,4.80,0.932,50.06,1047.1
10:52:32,233.64,4.81,0.939,50.04,1054.7
10:52:33,233.83,4.72,0.933,50.06,1029.3
10:52:34,233.89,4.80,0.936,50.06,1050.9
10:52:35,233.88,4.77,0.935,50.05,1043.6
10:52:36,233.82,4.80,0.933,50.05,1047.4
10:52:37,233.61,4.79,0.940,50.06,1050.9
10:52:38,233.47,4.70,0.936,50.06,1027.7
10:52:39,233.38,4.69,0.941,50.04,1029.1
10:52:40,233.65,4.75,0.939,50.07,1040.7
10:52:41,233.57,4.77,0.937,50.06,1044.3
10:52:42,234.07,4.68,0.942,50.05,1031.2
10:52:43,233.95,4.77,0.940,50.06,1049.4
10:52:44,233.35,4.70,0.941,50.07,1032.9
10:52:45,233.99,4.71,0.934,50.05,1029.9
10:52:46,233.63,4.69,0.933,50.06,1023.8
10:52:47,234.10,4.70,0.938,50.06,1031.2
10:52:48,233.74,4.73,0.938,50.07,1037.9
10:52:49,233.97,4.76,0.935,50.06,1040.0
10:52:50,233.94,4.77,0.941,50.06,1050.4
10:52:51,233.62,4.71,0.942,50.05,1037.6
10:52:52,234.10,4.67,0.936,50.05,1024.1
10:52:53,233.80,4.77,0.935,50.07,1041.8
10:52:54,233.69,4.65,0.942,50.07,1022.6
10:52:55,233.76,4.65,0.938,50.06,1019.8
10:52:56,233.35,4.65,0.938,50.07,1017.2
10:52:57,233.45,4.70,0.941,50.07,1032.4
10:52:58,233.88,4.63,0.942,50.06,1020.0
10:52:59,233.44,4.74,0.942,50.07,1042.3
10:53:00,233.86,4.73,0.937,50.04,1035.2
10:53:01,233.99,4.69,0.940,50.05,1032.1
10:53:02,233.30,4.70,0.944,50.05,1034.3
10:53:03,233.84,4.61,0.943,50.06,1017.2
10:53:04,233.55,4.70,0.941,50.07,1032.7
10:53:05,233.97,4.71,0.945,50.07,1041.9
10:53:06,233.74,4.64,0.941,50.06,1020.3
10:53:07,233.65,4.61,0.940,50.05,1011.3
10:53:08,233.19,4.62,0.944,50.07,1016.5
10:53:09,233.38,4.70,0.938,50.06,1029.2
10:53:10,233.36,4.64,0.941,50.05,1018.5
10:53:11,233.41,4.60,0.941,50.07,1008.9
10:53:12,233.15,4.67,0.945,50.06,1029.9
10:53:13,233.50,4.61,0.941,50.06,1012.2
10:53:14,233.17,4.59,0.943,50.07,1009.8
10:53:15,233.76,4.55,0.944,50.07,1004.8
10:53:16,233.41,4.64,0.942,50.06,1021.1
10:53:17,233.42,4.63,0.949,50.06,1026.5
10:53:18,233.36,4.64,0.946,50.06,1024.2
10:53:19,232.94,4.58,0.947,50.05,1009.2
10:53:20,233.42,4.66,0.945,50.05,1026.9
10:53:21,233.62,4.54,0.941,50.07,997.1
10:53:22,233.16,4.58,0.942,50.07,1006.8
10:53:23,232.92,4.61,0.942,50.07,1010.6
10:53:24,233.54,4.53,0.944,50.05,999.0
10:53:25,232.93,4.62,0.945,50.06,1016.4
10:53:26,233.31,4.61,0.944,50.07,1016.1
10:53:27,232.77,4.58,0.949,50.05,1011.9
10:53:28,232.82,4.55,0.945,50.06,1000.2
10:53:29,233.04,4.47,0.942,50.05,981.5
10:53:30,232.96,4.52,0.948,50.04,998.1
10:53:31,233.17,4.61,0.948,50.05,1018.1
10:53:32,232.94,4.53,0.951,50.06,1003.4
10:53:33,233.07,4.58,0.948,50.06,1012.6
10:53:34,233.12,4.53,0.948,50.07,1001.6
10:53:35,232.57,4.43,0.946,50.05,975.6
10:53:36,232.61,4.58,0.951,50.07,1012.7
10:53:37,232.44,4.47,0.944,50.07,981.1
10:53:38,232.57,4.51,0.946,50.05,991.5
10:53:39,232.96,4.43,0.952,50.06,983.2
10:53:40,232.48,4.55,0.953,50.04,1008.0
10:53:41,232.91,4.41,0.948,50.05,972.9
10:53:42,232.78,4.42,0.946,50.06,974.5
10:53:43,232.79,4.47,0.953,50.05,991.8
10:53:44,232.61,4.52,0.952,50.06,1000.3
10:53:45,232.63,4.49,0.949,50.05,991.0
10:53:46,232.82,4.42,0.946,50.05,973.5
10:53:47,232.25,4.45,0.948,50.05,979.3
10:53:48,231.97,4.42,0.950,50.06,974.2
10:53:49,232.44,4.40,0.945,50.07,965.6
10:53:50,232.47,4.36,0.951,50.07,963.0
10:53:51,231.89,4.34,0.948,50.05,953.7
10:53:52,232.42,4.36,0.950,50.05,962.0
10:53:53,232.21,4.44,0.954,50.04,983.6
10:53:54,232.07,4.39,0.948,50.04,966.7
10:53:55,232.19,4.38,0.955,50.06,970.7
10:53:56,231.74,4.32,0.949,50.05,951.3
10:53:57,231.80,4.41,0.948,50.07,969.5
10:53:58,232.27,4.33,0.947,50.05,952.7
10:53:59,231.77,4.37,0.952,50.05,964.7
10:54:00,232.06,4.29,0.955,50.04,951.6
10:54:01,231.57,4.28,0.953,50.06,944.0
10:54:02,231.88,4.40,0.947,50.06,965.9
10:54:03,231.99,4.37,0.949,50.04,963.1
10:54:04,231.92,4.36,0.956,50.04,966.9
10:54:05,231.87,4.33,0.949,50.06,952.4
10:54:06,231.81,4.23,0.949,50.05,931.5
10:54:07,231.32,4.34,0.951,50.04,954.4
10:54:08,231.31,4.24,0.948,50.05,929.7
10:54:09,231.25,4.24,0.955,50.04,936.4
10:54:10,231.71,4.26,0.952,50.05,940.3
10:54:11,231.43,4.26,0.954,50.06,940.9
10:54:12,231.39,4.20,0.950,50.04,924.2
10:54:13,231.20,4.34,0.955,50.04,957.6
10:54:14,231.20,4.26,0.959,50.06,943.6
10:54:15,231.52,4.29,0.951,50.03,945.1
10:54:16,231.62,4.30,0.952,50.05,948.6
10:54:17,231.36,4.19,0.958,50.04,929.1
10:54:18,231.12,4.19,0.956,50.05,926.3
10:54:19,230.86,4.17,0.955,50.05,920.2
10:54:20,231.38,4.25,0.951,50.04,935.3
10:54:21,231.32,4.18,0.954,50.03,921.9
10:54:22,230.78,4.17,0.950,50.03,914.5
10:54:23,230.72,4.20,0.951,50.04,921.7
10:54:24,230.92,4.14,0.957,50.03,914.0
10:54:25,230.54,4.13,0.952,50.05,906.6
10:54:26,230.96,4.17,0.953,50.03,917.7
10:54:27,230.66,4.24,0.961,50.05,940.0
10:54:28,230.49,4.09,0.959,50.05,904.4
10:54:29,230.79,4.21,0.956,50.04,928.4
10:54:30,231.03,4.17,0.953,50.05,917.6
10:54:31,230.44,4.21,0.956,50.04,927.1
10:54:32,230.92,4.07,0.954,50.02,897.1
10:54:33,230.49,4.18,0.958,50.04,922.1
10:54:34,230.66,4.14,0.958,50.04,915.2
10:54:35,230.60,4.08,0.953,50.04,895.4
10:54:36,230.86,4.18,0.952,50.05,918.0
10:54:37,230.49,4.09,0.959,50.03,904.4
10:54:38,230.27,4.17,0.953,50.03,915.3
10:54:39,230.24,4.05,0.954,50.02,890.4
10:54:40,230.65,4.11,0.959,50.04,907.9
10:54:41,230.10,4.09,0.953,50.04,896.9
10:54:42,230.00,4.02,0.955,50.03,883.9
10:54:43,230.40,4.08,0.958,50.05,901.7
10:54:44,230.03,4.13,0.956,50.04,908.7
10:54:45,229.98,4.03,0.955,50.02,884.6
10:54:46,230.36,4.10,0.957,50.03,903.0
10:54:47,230.03,4.13,0.955,50.02,906.6
10:54:48,230.30,4.08,0.961,50.03,903.5
10:54:49,230.54,4.12,0.960,50.02,911.3
10:54:50,229.79,3.98,0.956,50.04,875.1
10:54:51,229.93,4.00,0.960,50.04,884.0
10:54:52,229.91,4.08,0.954,50.02,895.2
10:54:53,229.68,4.06,0.958,50.03,893.7
10:54:54,230.34,4.08,0.962,50.02,903.5
10:54:55,229.68,4.04,0.954,50.03,886.1
10:54:56,230.19,3.99,0.958,50.02,880.8
10:54:57,230.16,4.07,0.961,50.02,899.4
10:54:58,229.81,4.01,0.960,50.02,883.7
10:54:59,230.06,4.00,0.957,50.02,881.0
10:55:00,229.72,3.99,0.962,50.01,882.7
10:55:01,230.28,3.93,0.955,50.01,865.2
10:55:02,229.51,3.94,0.962,50.01,870.1
10:55:03,229.55,4.02,0.954,50.01,879.7
10:55:04,229.69,3.94,0.956,50.03,866.3
10:55:05,229.70,3.93,0.959,50.01,866.5
10:55:06,229.98,3.97,0.960,50.03,876.4
10:55:07,230.14,3.99,0.958,50.03,879.8
10:55:08,230.02,3.93,0.959,50.02,866.5
10:55:09,230.15,4.04,0.961,50.01,894.5
10:55:10,229.78,4.04,0.964,50.01,895.3
10:55:11,229.70,3.98,0.964,50.02,881.4
10:55:12,229.52,4.02,0.960,50.03,886.6
10:55:13,229.88,3.99,0.962,50.03,882.7
10:55:14,230.01,3.98,0.961,50.00,878.9
10:55:15,230.07,3.98,0.955,50.01,874.6
10:55:16,229.40,3.95,0.960,50.01,869.3
10:55:17,229.52,3.96,0.956,50.02,870.0
10:55:18,230.04,4.00,0.959,50.02,882.1
10:55:19,229.89,3.92,0.962,50.02,868.0
10:55:20,230.00,4.00,0.965,50.01,886.7
10:55:21,230.03,3.91,0.959,50.00,863.5
10:55:22,229.51,3.94,0.962,50.01,870.6
10:55:23,229.90,4.01,0.959,50.02,884.6
10:55:24,229.53,3.96,0.962,50.00,874.4
10:55:25,229.75,3.97,0.959,50.02,874.1
10:55:26,229.69,3.91,0.957,50.02,859.0
10:55:27,229.92,3.96,0.958,50.00,872.9
10:55:28,229.72,4.01,0.956,50.01,879.9
10:55:29,229.58,3.91,0.965,50.01,865.2
10:55:30,229.63,3.95,0.960,50.01,870.8
10:55:31,229.32,3.89,0.965,50.00,860.1
10:55:32,229.80,3.89,0.956,50.01,855.5
10:55:33,229.89,4.00,0.964,49.99,885.7
10:55:34,229.63,3.94,0.964,49.99,872.2
10:55:35,229.80,3.88,0.958,50.01,854.2
10:55:36,230.01,3.98,0.963,49.99,881.3
10:55:37,229.73,3.89,0.955,50.00,854.2
10:55:38,229.69,3.89,0.961,50.01,859.1
10:55:39,229.97,3.96,0.962,50.01,876.6
10:55:40,229.90,3.97,0.962,49.98,876.9
10:55:41,229.76,3.88,0.961,49.99,857.4
10:55:42,229.81,3.93,0.956,49.98,863.4
10:55:43,229.87,3.94,0.959,49.98,869.3
10:55:44,229.88,4.01,0.961,49.99,886.2
10:55:45,229.39,3.99,0.955,50.00,873.3
10:55:46,229.97,3.95,0.961,50.00,871.9
10:55:47,230.16,3.92,0.956,49.98,861.3
10:55:48,229.64,3.95,0.964,49.99,874.8
10:55:49,230.10,3.93,0.962,49.98,869.8
10:55:50,229.75,4.03,0.959,49.99,888.4
10:55:51,229.51,3.96,0.959,49.99,870.9
10:55:52,229.98,3.92,0.958,49.99,864.8
10:55:53,229.47,3.94,0.958,50.00,866.0
10:55:54,230.11,4.04,0.960,49.99,891.2
10:55:55,230.03,3.94,0.963,49.98,872.5
10:55:56,230.23,3.97,0.956,50.00,874.2
10:55:57,229.53,3.91,0.960,49.97,862.2
10:55:58,230.23,4.03,0.958,49.98,890.2
10:55:59,229.56,3.98,0.960,49.99,876.5
10:56:00,230.08,4.00,0.958,49.99,881.0
10:56:01,230.15,4.00,0.958,49.97,882.0
10:56:02,230.02,4.02,0.960,50.00,887.7
10:56:03,229.72,3.99,0.960,49.97,880.4
10:56:04,230.18,4.07,0.961,49.98,899.3
10:56:05,230.16,4.03,0.958,49.99,888.1
10:56:06,230.19,4.04,0.958,49.97,892.0
10:56:07,230.27,4.03,0.962,49.99,892.4
10:56:08,230.21,4.05,0.956,49.99,891.7
10:56:09,230.11,3.99,0.964,49.96,885.0
10:56:10,229.90,4.07,0.960,49.99,898.9
10:56:11,229.84,4.08,0.962,49.98,901.5
10:56:12,230.12,4.05,0.960,49.98,894.9
10:56:13,230.32,4.06,0.961,49.97,898.1
10:56:14,230.20,3.98,0.957,49.97,876.0
10:56:15,230.11,3.98,0.955,49.96,874.9
10:56:16,230.38,4.04,0.959,49.98,892.6
10:56:17,229.77,3.99,0.962,49.97,882.5
10:56:18,229.87,3.99,0.955,49.97,877.0
10:56:19,230.23,4.03,0.954,49.96,885.9
10:56:20,229.81,4.03,0.959,49.96,887.8
10:56:21,229.96,4.05,0.958,49.97,891.0
10:56:22,230.11,4.12,0.959,49.96,909.6
10:56:23,230.52,4.12,0.954,49.96,906.1
10:56:24,229.89,4.10,0.961,49.98,905.3
10:56:25,230.25,4.14,0.954,49.98,910.0
10:56:26,230.40,4.16,0.962,49.96,921.4
10:56:27,230.13,4.06,0.959,49.98,895.4
10:56:28,230.36,4.04,0.961,49.98,894.6
10:56:29,230.44,4.12,0.960,49.96,910.8
10:56:30,230.65,4.10,0.953,49.96,900.1
10:56:31,230.30,4.06,0.960,49.95,897.7
10:56:32,230.52,4.15,0.959,49.97,918.4
10:56:33,230.25,4.14,0.958,49.95,914.1
10:56:34,229.97,4.08,0.953,49.97,894.0
10:56:35,230.26,4.13,0.954,49.96,907.4
10:56:36,230.49,4.12,0.954,49.96,905.5
10:56:37,230.36,4.13,0.954,49.96,907.7
10:56:38,230.08,4.11,0.954,49.95,901.3
10:56:39,230.43,4.22,0.959,49.95,931.9
10:56:40,230.36,4.23,0.960,49.95,936.4
10:56:41,230.07,4.23,0.956,49.96,929.8
10:56:42,230.38,4.20,0.960,49.95,928.8
10:56:43,230.50,4.24,0.951,49.97,929.1
10:56:44,230.64,4.23,0.959,49.97,936.7
10:56:45,230.16,4.26,0.958,49.97,938.9
10:56:46,230.31,4.20,0.952,49.96,922.3
10:56:47,230.47,4.22,0.951,49.96,924.3
10:56:48,230.51,4.20,0.953,49.94,922.4
10:56:49,230.10,4.28,0.951,49.95,935.7
10:56:50,230.56,4.18,0.952,49.97,916.7
10:56:51,230.55,4.23,0.950,49.95,925.8
10:56:52,230.14,4.29,0.958,49.96,947.0
10:56:53,230.55,4.26,0.955,49.94,938.9
10:56:54,230.34,4.31,0.952,49.95,945.4
10:56:55,230.39,4.25,0.953,49.94,933.8
10:56:56,230.43,4.33,0.956,49.97,954.5
10:56:57,230.63,4.24,0.956,49.94,934.2
10:56:58,229.89,4.25,0.957,49.96,935.8
10:56:59,230.34,4.35,0.957,49.94,957.9
